PMID,title,abstract,Include_cont,Include_abs
19825054,The use of mandibular nerve block to predict safe anaesthetic induction in patients with acute trismus,"Acute trismus can be caused by pain, muscle spasm, swelling or mechanical obstruction. Unfortunately, the cause is not always obvious during pre-operative airway assessment. In this pilot study, we prospectively evaluated mandibular nerve block as a pre-operative tool to identify patients with reversible causes of trismus, namely pain or spasm, in order to allow safe anaesthetic induction. Six patients with unilateral fractured mandibles and trismus received a mandibular nerve block before induction of general anaesthesia. There was an increase in maximal inter-incisor gap after the blocks (median (range) distance: pre-block 16.5 (14-30) and post-block 34 (32-35) mm; p = 0.027), and no further improvement after induction of general anaesthesia (post-induction 37 (30-40) mm; p = 0.276 compared with post-block). There was an improvement in pain scores (p = 0.027), and no side-effects were detected. Pre-operative mandibular nerve blockade appears to reverse trismus caused by pain and muscle spasm, allowing the anaesthetist to decide whether awake intubation is genuinely indicated.",0,0
24971572,Use of a simple clinical tool for airway assessment to predict adverse pregnancy outcomes,"Objective: Obstructive sleep apnea (OSA) is a risk factor for adverse perinatal outcomes. We aimed to test the hypothesis that maternal Mallampati class (MC), as a marker for OSA, is associated with adverse perinatal outcomes. Study design: We performed a retrospective secondary analysis of a prospective cohort of term births (≥ 37 weeks). Fetal anomalies and aneuploidy were excluded. Primary outcome was small for gestational age (SGA). Secondary outcomes included preeclampsia, neonatal cord arterial blood gas pH < 7.10 and < 7.05, base excess < - 8 and < - 12 mEq/L. Outcomes were compared between mothers with low MC airways and high MC airways using logistic regression. Results: A total of 1,823 women met the inclusion criteria. No significant differences were found in the risk of SGA (adjusted odds ratio [aOR] 0.9, 95% confidence interval [CI] 0.6-1.2), preeclampsia (aOR 1.2, 95% CI 0.8-1.9) or neonatal acidemia (aOR 0.8, 95% CI 0.3-2.0), between high and low MC. Conclusion: High MC is not associated with adverse perinatal outcomes.",0,0
11867407,Morbid obesity and tracheal intubation,"The tracheas of obese patients may be more difficult to intubate than those of normal-weight patients. We studied 100 morbidly obese patients (body mass index >40 kg/m(2)) to identify which factors complicate direct laryngoscopy and tracheal intubation. Preoperative measurements (height, weight, neck circumference, width of mouth opening, sternomental distance, and thyromental distance) and Mallampati score were recorded. The view during direct laryngoscopy was graded, and the number of attempts at tracheal intubation was recorded. Neither absolute obesity nor body mass index was associated with intubation difficulties. Large neck circumference and high Mallampati score were the only predictors of potential intubation problems. Because in all but one patient the trachea was intubated successfully by direct laryngoscopy, the neck circumference that requires an intervention such as fiberoptic bronchoscopy to establish an airway remains unknown. We conclude that obesity alone is not predictive of tracheal intubation difficulties. Implications: In 100 morbidly obese patients, neither obesity nor body mass index predicted problems with tracheal intubation. However, a high Mallampati score (greater-than-or-equal to 3) and large neck circumference may increase the potential for difficult laryngoscopy and intubation.",1,1
9065945,Airway function tests and vocal cord paralysis in lung transplant recipients,"Maximum expiratory and inspiratory flow-volume (MEFV, MIFV) curves, specific airway conductance (sGaw), and flexible fiberoptic laryngoscopy were examined in 8 pediatric lung transplant recipients with vocal cord paralysis (VCP). Six were heart-lung (H-L) and 2 double-lung (D-L) recipients, 7 had left VCP, and 1 had right VCP. Based on the pulmonary function tests (PFT), 2 subgroups could be distinguished in the 8 recipients with VCP. Group A (5/8 recipients; mean age, 13 +/- 3.4 years; mean height, 144.3 +/- 12.3 cm) had significantly reduced specific airway conductance (sGaw; < 2 SD from predicted) and normal MEF25, MEF50, peak expiratory flow (PEF), forced expiratory volume in 1 second (FEV1), and %FEV1/forced vital capacity (FVC); this pattern suggested variable extrathoracic airway obstruction. PIF was normal in 4/5 and reduced in 1/5 of these recipients. Group B (3/8 recipients with VCP; mean age, 17 +/- 2.4 years; mean height, 156.3 +/- 12.0 cm) had significantly reduced sGaw, MEF25, MEF50, PEF, FEV1, and %FEV1/FVC, implying primarily small airway obstruction. These recipients had bronchiolitis obliterans. The results suggest that a pattern of reduced sGaw and normal MEFs, PEF, FEV1, and PIF should raise the possibility of VCP in patients after lung transplantation. sGaw is more sensitive than PIF and PEF in identifying airway obstruction due to VCP, and should be routinely included in the follow-up evaluation of lung transplant recipients.",0,0
22068700,Moderate sedation for elective upper endoscopy with balanced propofol versus fentanyl and midazolam alone: a randomized clinical trial,"Background and study aims: Balanced propofol sedation (BPS) combines propofol with opiates and benzodiazepines and targets at moderate sedation. Data comparing outcomes of BPS and standard sedation with opiates and benzodiazepines during elective esophagogastroduodenoscopy (EGD) are sparse. The primary end point of this study was to compare, in the recovery area, patient satisfaction with EGD following BPS versus standard sedation. Patients and methods: Prospective, single-blinded randomized trial in 110 outpatients undergoing elective EGD and randomized 1:1 to BPS or standard sedation. Upon full recovery, the primary outcome of patient satisfaction was assessed using a 100-mm visual analogue scale (VAS) (1 = not at all satisfied, 100 = completely satisfied). Sedation recovery times and recall of pain and gagging (1 = none, 100 = severe) were also evaluated using a VAS. Results: The BPS and standard sedation groups were similar regarding American Society of Anesthesiologists (ASA), Mallampati class, age, sex, and body mass index (BMI). Compared with the standard sedation arm, the BPS group exhibited higher median procedural satisfaction (99 vs. 85, P < 0.001), and lower median scores for recall of pain (P < 0.001) and gagging (P < 0.001). BPS resulted in a shorter median recovery time (min) (11 vs. 23, P < 0.001). On multivariable regression analysis, predictors of patient satisfaction included use of propofol, increased age, and higher fentanyl dosage. Conclusions: BPS targeted to moderate sedation by adequately trained endoscopists results in superior patient satisfaction and shorter recovery times than standard sedation alone during EGD.",0,0
18280099,[Quality indicator survey of anaesthesia records in hospitals of Aquitaine],"Objectives: Assessing the quality of anaesthesia records according to the criteria of the reference frame of professional practices evaluation proposed by the French Anaesthetists College (Cfar) in 2005. Study design: Retrospective, multicentric study. Materials and methods: Fifty anaesthesia records were randomly selected from each of the 64 health care settings in Aquitaine with an inpatient surgery activity. Survey sampling was based on hospital stays longer than 24h occurring during the second half of 2005 and including a surgical procedure under anaesthesia, excepting local anaesthesia or regional analgesia for labour and delivery. Information regarding the 10 evaluation criteria defined by the Cfar and the French National Authority for Health were gathered. For each setting, the mean completion of the 50 records was rated by a global indicator defined by the number of criteria in conformity divided by the number of relevant criteria. Results: Three thousand one hundred and ninety-three anaesthetic files were screened. The completion of criteria varied between 1 and 92% with a wide dispersion for some criteria according to settings. Completions of airway assessment, preanaesthetic visit and perianaesthetic incidents/accidents were lower than 50%. The median conformity rate of the global indicator was 57%. Conclusion: This study brings information concerning the clinical relevance of anaesthesia records and preoperative evaluation practices.",0,0
26230452,Immobilization and volume reduction of heavy metals in municipal solid waste fly ash using nano-size calcium and iron-dispersed reagent,"This study was conducted to examine the synthesis and application of novel nano-size calcium/iron-based composite material as an immobilizing and separation treatment of the heavy metals in fly ash from municipal solid waste incineration. After grinding with nano-Fe/Ca/CaO and with nano-Fe/Ca/CaO/[PO₄], approximately 30 wt% and 25 wt% of magnetic fraction fly ash were separated. The highest amount of entrapped heavy metals was found in the lowest weight of the magnetically separated fly ash fraction (i.e., 91% in 25% of treated fly ash). Heavy metals in the magnetic or nonmagnetic fly ash fractions were about 98% and 100% immobilized, respectively. Additionally, scanning electron microscopy combined with energy-dispersive X-ray spectrometry (SEM-EDS) observations indicate that the main fraction of enclosed/bound materials on treated fly ash includes Ca/PO₄-associated crystalline complexes. After nano-Fe/Ca/CaO/[PO₄] treatment, the heavy metal concentrations in the fly ash leachate were much lower than the Japan standard regulatory limit for hazardous waste landfills. These results appear to be extremely promising. The addition of a nano-Fe/Ca/CaO/PO₄mixture with simple grinding technique is potentially applicable for the remediation and volume reduction of fly ash contaminated by heavy metals. Implications: After grinding with nano-Fe/Ca/CaO and nano-Fe/Ca/CaO/[PO₄], approximately 30 wt% and 25 wt% of magnetic fraction fly ash were separated. The highest amount of entrapped heavy metals was found in the lowest weight of the magnetically separated fly ash fraction (i.e., 91% in 25% of treated fly ash), whereas heavy metals either in the magnetic or nonmagnetic fly ash fractions were about 98% and 100% immobilized. These results appear to be very promising, and the addition of nano-Fe/Ca/CaO/PO₄mixture with simple grinding technique may be considered potentially applicable for the remediation and volume reduction of contaminated fly ash by heavy metals.",0,0
24000653,[Video laryngoscopy and retromolar endoscopy in maxillofacial surgery],"The article presents successful intubation experience in 54 patients. Laryngoscopy was performed with McGrath Series 5 laryngoscopy with a difficult airway blade (""Airway Medical"") in 46 patients, and retromolar endoscope Bonfils (""Karl Storz"") in 9 patients. Technical traits, resulting from the use video laryngoscopy and retromolar endoscope are discussed. It was shown that video laryngoscopy is a high-performance intubation technique, including difficult ones. The possibility of video laryngoscope conduction in case of significant difficulties with mouth opening (max incisors distance of 1.3 cm) and atlantoccipital immobility make this method a real support to fiber bronchoscope intubation. Retromolar orotracheal intubation with Bonfils stylet training is associated with difficulties in case of insufficient endoscopy skills. During intubation the rule should be used: ""to enter prorsad, do everything vice versa"". The use of videolaryngoscopy and retromolar intubation is a real support for standard laryngoscopy and fiberbronchoscopy during orotracheal intubation including difficult ones. Difficult intubation may result from mouth opening restriction, atlantoocciital immobility and orolaryngopharynx deformation because of edema and rigidity, for example after an osteotomy or tumors presence. Videolaryngoscopy master is easier than retromolar endoscopy, because videolaryngoscope construction, laryngoscopy technique and larynx structures visualization are similar to the classic MAC blades.",0,0
12833493,Airway anomalies in children with Down syndrome: endoscopic findings,"Down syndrome (DS) is the most common chromosomal anomaly in humans. Numerous congenital malformations associated with DS have been described. However, there are insufficient data available about airway anomalies. Our objective was to characterize the clinical presentation, frequency, and type of airway anomalies in a population of patients with DS. A retrospective evaluation of flexible bronchoscopies performed in 24 DS patients due to significant respiratory morbidity was compared to the findings in 324 non-DS patients during the same time period. The procedure was carried out under sedation, using an Olympus BF3C20 bronchoscope. The main indications for the procedure were atelectasis of the right upper lobe (12/24) and stridor (7/24). The most common associated conditions were congenital heart disease (12/24) and reactive airways disease (12/24). The most important endoscopic findings were: laryngomalacia (12/24), tracheomalacia (8/24), tracheal bronchus (5/24), and bronchomalacia (5/24). Only six patients had a normal examination. Multiple airway anomalies (>/=2) were a common finding in this series. We conclude that patients with DS and respiratory symptoms have a high incidence of airway anomalies compared to non-DS patients. The clinician should have a high index of suspicion for airway anomalies in DS patients with respiratory symptoms.",0,0
15679130,Improving the success rate of laryngeal mask airway insertion during etomidate induction by using fentanyl or succinylcholine,"Background: Smooth and successful insertion of a laryngeal mask airway (LMA) during etomidate induction requires a proper mouth opening and efforts to minimize airway reflexes such as gagging, coughing, or laryngospasm. We hypothesized that the concurrent use of fentanyl or succinylcholine with etomidate, the induction agent, could reduce the occurrence of airway reflexes and increase the success rate of LMA. Methods: Sixty adult patients, ASA class I-II, scheduled for surgery under general anesthesia, were randomly allocated into three groups: group I in which patients were given etomidate 0.3 mg/kg alone; group 2 in which patients were given fentanyl 2 microg/kg and etomidate 0.3 mg/kg; groups 3 in which patients were give etomidate 0.3 mg/kg and succinylcholine 1 mg/kg. All patients were premedicated with atropine 0.01 mg/kg. When induction of anesthesia began we recorded the time from administering the designated regiminal agent or agents to the time of relaxation of jaw (the ease of mouth opening) and checked the patient for any excitatory movement after administering the induction agents. After inserting the LMA, we checked for signs of airway reflexes. Student's t test, Chi-square and Fisher's exact test were used to analyze the data. A value of P < 0.05 was considered significant. Results: There were no significant differences in demographic data among the the three groups. The concurrent use of fentanyl or succinylcholine with etomidate during induction could significantly reduce the occurrence of excitatory movements and airway reflexes after LMA insertion, and increase the success rate of LMA insertion in comparison with using etomidate alone. Comparing the two adjutant agents, the concurrent use of succinylcholine could provide a significantly better jaw relaxation, shorten the time to insert the LMA and increase the success rate of LMA insertion. Conclusions: As an induction agent to facilitate insertion of LMA, etomidate alone was far from perfect. The concurrent use of 2 microg/kg of fentanyl with etomidate might significantly reduce the occurrence of airway reflexes in response to LMA insertion and increase the success rate of insertion. However, concurrent use of 1 mg/kg succinylcholine with etomidate might provide better results in terms of shortened time for the LMA insertion, jaw relaxation, and the success rate of LMA insertion than that of fentanyl.",0,0
18840591,"Emergency Cesarean delivery for umbilical cord prolapse: the head-down, knee-chest prone position for spinal anesthesia","Objective: Umbilical cord prolapse in a parturient is an emergency, where the need for immediate fetal delivery may conflict with maternal anesthetic risk factors. We describe the anesthetic management of a parturient who was rushed to the operating room, in the knee-chest prone position, because of cord prolapse with variable decelerations of fetal heart rate. Clinical features: A 28-yr-old multiparous patient presented at 37 weeks gestation. Her co-morbidities included morbid obesity and asthma. She had a Mallampati class IV airway. She required emergency Cesarean delivery, in view of umbilical cord prolapse, with evidence of fetal compromise. In light of the airway concerns, the urgency to proceed with delivery, and the presence of a palpable umbilical cord pulse in this position, we performed a spinal anesthetic in the knee-chest prone position, and immediately thereafter turned the patient supine, with lateral uterine displacement. Fetal heart rate was monitored throughout the procedure. The spinal anesthetic required less than five minutes to perform, from the time of skin preparation, until readiness for surgery. The subsequent surgical and anesthetic course was unremarkable. Conclusions: Performing spinal anesthesia in the knee-chest prone position served as an innovative solution for emergency Cesarean delivery in this case. Both the head-down lateral, and the head-down knee-chest prone positions, are compatible with spinal anesthesia, and the maternal position that achieves relief of cord compression, determined by the presence of a palpable umbilical cord pulse, may be the most important factor to determine the optimal approach to spinal anesthesia.",0,0
8874915,"Anaesthetic management of a parturient with severe muscular dystrophy, lumbar lordosis and a difficult airway","Purpose: This case describes the management of a 19-yr-old wheelchair bound primigravida with severe muscular dystrophy who presented for Caesarean section after spontaneous rupture of membranes. Anaesthesia was influenced by several features of her systemic disease which were impediments to both neuraxial and general anaesthesia. Clinical features: Other than for a prenatal record and the history obtainable from the patient, little additional medical information was available. Physical examination showed diffuse muscular weakness and an anatomically abnormal airway. Examination of the spine showed slight 10-15 degrees thoracolumbar scoliosis and > 45 degrees lumbar lordosis. Fetal assessment was normal. Echocardiography revealed mildly decreased left ventricular function and was consistent with pulmonary hypertension. After discussion with the patient and her obstetrician, elective Caesarean delivery was deemed the best management. Neuroaxial anaesthesia was at an increased risk of failure due to the profound lumbar lordosis. A plan for awake intubation and general anaesthesia was described to the patient in case regional anaesthesia could not be initiated. A fibreoptic bronchoscope and difficult intubation kit were made available. General anaesthesia was expected to have increased risk of postoperative pulmonary complications, hence epidural anaesthesia was attempted. After difficult catheter insertion, a sensory block was titrated to a T4 level. This was well tolerated by both mother and fetus. A healthy baby was delivered with Apgar scores of 9 and 9. Postoperatively the mother was transferred to the intensive care unit. After 72 hr, the patients respiratory status allowed transfer to the word. Conclusion: This case illustrates the use of epidural anaesthesia in the successful management of a severely compromised patient with limb-girdle muscular dystrophy undergoing elective Caesarean section.",0,0
9275382,[Comparative observation on the relationship between the MEFV and the visual inspection of small airway],"Objective: To compare the relationship between the MEFV and the visual inspection of small airway. Methods: According to the result on small airway function test (MEFV), the patients were divided into two group: MEFV abnormal group and MEFV normal group. Their bronchus and peripheral airway were observed with bronchofiberscope and ultra-thin bronchofiberscope. The visual appearance of the airways was scored in the light of the presence or absence of erythema, edema, secretions, etc. Results: The score of visual appearance observed or bronchitis index (BI) in small airway was 7.7 +/- 0.8 (BI: 3.0 +/- 0.8) and 4.7 +/- 1.6 (BI: 1.5 +/- 0.5) respectively in MEFV abnormal group and in MEFV normal group, namely the score in MEFV abnormal group was significantly higher than that of normal group (P < 0.01). The degree of pathological change in small airway was significantly correlated with the results of V25, V50, r = -0.6271, (P < 0.05) and r = 0.6964, (P < 0.02). Conclusion: The abnormal of MEFV may reflect inflamative pathological changes of small airway.",0,0
2021992,Perioperative management of paediatric microstomia,"Paediatric microstomia may occur congenitally in the whistling face syndrome but is more often acquired after accidental thermal injuries such as biting an electrical extension cord or ingesting household lye. The surgical correction of microstomia includes separation and cosmetic reconstruction of the fused lips and postoperative oral splinting. Microstomia from lye ingestion may be associated not only with limited mouth opening but also with such severe intraoral scarring that common landmarks guiding either rigid or flexible fibreoptic laryngoscopy are obscured, rendering oral and nasotracheal intubation difficult or impossible. We report a case of paediatric microstomia after lye ingestion in which conventional direct laryngoscopy, flexible fibreoptic laryngoscopy, and multiple blind nasal approaches to tracheal intubation were unsuccessful. However, tracheostomy was avoided and successful tracheal intubation was accomplished using a new rigid tubular pharyngolaryngoscope.",0,0
22781528,[Assessment and management of difficult airways in neonates with Pierre Robin sequence],"Objective: To assess the difficult airways preoperatively in neonates with Pierre Robin sequence (PRS). Methods: A total of 18 newborn PRS with difficult intubation were evaluated with the assessment grade. The scores were based upon clinical observation, weight gain, airway obstruction and Cormack-Lehane classification. Results: A total of 14 neonates (77%) had medium (n = 8) and severe (n = 6) airway obstruction. And 89% (n = 16) failed to display glottis and unsuccessful tracheal intubation (50%). Conclusion: The assessment practice of clinical observation, weight gain, airway obstruction and Cormack-Lehane classification may help to identify the difficult airways in neonates with PRS.",0,0
19704335,Narrow-band imaging bronchoscopy increases the specificity of bronchoscopic early lung cancer detection,"Background: Detection of nonsmall cell lung cancer at the intraepithelial stage is believed to improve cure rates. New bronchoscopic technologies, including white light videobronchoscopy (WLB), autofluorescence imaging (AFI), and narrow band imaging (NBI), are aiming to diagnose airway neoplasia at a preinvasive stage. Objectives: : To evaluate the diagnostic yields of NBI individually and in combination with WLB and AFI. Methods: A 10-month review of patients who were referred for airway screening or surveillance. Patients were randomized as to the order of AFI and NBI examinations. The airway mucosa was graded endoscopically as ""normal,"" ""abnormal,"" ""suspicious,"" or ""tumor."" All areas that were not normal were biopsied. Biopsies with a histologic grading of moderate to severe dysplasia or carcinoma in situ were considered positive for intraepithelial neoplasia. Results: Sixty-two patients with a mean age of 56.2 +/- 9.8 years were studied. Five patients had invasive cancers and were excluded from the analysis. The remaining 57 cases had a 30% prevalence of intraepithelial neoplasia. The sensitivity of WLB was 0.18 and the specificity was 0.88. The relative sensitivities (compared with WLB) of AFI and NBI were 3.7 (p = 0.005) and 3.0 (p = 0.03), respectively. The relative specificities of AFI and NBI were 0.5 (p < 0.001) and 1.0 (p = 0.72), respectively. Combining AFI and NBI did not increase diagnostic yield significantly. The sequence of performing AFI and NBI did not impact findings. Conclusions: NBI is an alternative to AFI in the detection of early lung cancers because it has a comparatively higher specificity without significantly compromising the sensitivity.",0,0
21940397,"Randomized controlled trial of the A.P. Advance, McGrath, and Macintosh laryngoscopes in normal and difficult intubation scenarios: a manikin study","Background: Several videolaryngoscopes are available which may facilitate tracheal intubation in difficult airways. We compared the McGrath(®) Series 5 and the Venner™ A.P. Advance™ (APA) videolaryngoscopes with a Macintosh laryngoscope by studying the performance of experienced anaesthetists using manikins in normal and difficult airway scenarios. Methods: We recruited 48 anaesthetists into a randomized trial. Each performed tracheal intubation with each laryngoscope in one easy and one difficult laryngoscopy scenario. The primary endpoint was time to intubation. Other endpoints were time to best glottic visualization, grade of view, and number of glottic advances. Results: There were no dropouts. In the easy scenario, the time to intubation was greater using the McGrath [median time 40.7 s, inter-quartile range (IQR) 31.0, 57.4, P<0.001] than the other devices. In the difficult scenario, the time to intubation using the APA with Difficult Airway Blade (DAB) was less (median time 23.2 s, IQR 19.8, 29.0, P<0.001) than the other devices. Time to glottic visualization was reduced using the McGrath and the APA with DAB. Glottic advances were fewer using the APA with DAB. Conclusions: Experienced anaesthetists required a longer time for intubation in a standard manikin using a McGrath compared with other laryngoscopes, but a shorter time for intubation in a difficult manikin using an APA with DAB, and with fewer glottic advances, compared with other laryngoscopes.",0,0
25611621,Erroneous creation of a surgical airway through the thyrohyoid membrane,"This case report illustrates the importance of proper assessment, management, and creation of an emergent surgical airway. Assessment after the establishment of surgical airways should include confirmation of correct surgical site and appropriate location and depth of tracheostomy, tracheal tube, or catheter placement within the trachea. Supraglottic surgical airway access, as occurred in this case, can lead to laryngotracheal and esophageal injury. Early recognition and appropriate management of this complication can increase the likelihood of preservation of voice and airway function and minimize the extent of esophageal injury.",0,0
16717309,Video assessment of supraglottic airway orientation through the perilaryngeal airway in pediatric patients,"The COBRA perilaryngeal airway (PLA) is a new supraglottic airway device available for use in children. We studied the orientation of the larynx as viewed through the PLA using video obtained with a fiberoptic bronchoscope in 45 infants and children. Laryngeal view was scored, and position of the grill bars of the PLA and the epiglottis was assessed. An acceptable airway was obtained in all subjects, but the laryngeal view was nearly or completely obstructed in 76.9% of the patients 10 kg and less, with the epiglottis folded over the glottic opening. This was uncommon in larger children. The grill bars of the PLA were closely opposed to the epiglottis and supraglottic structures in nearly all subjects. We conclude that 1) the PLA provides an acceptable airway in infants and children, but infolding of the epiglottis with obstruction of the view of the glottic opening is common in infants, 2) extra vigilance for airway obstruction in this age group is necessary, and 3) the PLA's close opposition to the supraglottic structures suggests that removal in a deeper plane of anesthesia might minimize laryngeal stimulation.",0,0
2331084,[Anesthetic technics for the difficult intubation],"Numerous anaesthetic techniques exist for a patient who presents with a difficult endotracheal intubation. They all require an anaesthetic protocol which cannot be improvised. When intubation is expected to be difficult at the pre-anaesthetic examination, the use of a fiberoptic bronchoscope is the technique of choice for intubating adults under local anaesthesia, and children under general anaesthesia. When a fiberoptic bronchoscope is not available, several alternatives can be suggested: local anaesthesia of the glottis, retro-molar and retrograde intubation, or the use of a guide threaded over a lighted stylet; these techniques can be used in an anaesthetized patient breathing spontaneously. In the paralyzed patient impossible to intubate, various trans-laryngeal techniques of ventilation can be used in emergency: jet ventilation via the trans-crico-thyroid route, the use of a cricotomy cannula, or a minitracheotomy set.",0,0
23878439,Predicting difficult laryngoscopy in acromegalic patients undergoing surgery for excision of pituitary tumors: A comparison of extended Mallampati score with modified Mallampati classification,"Background: There are numerous reports of difficult laryngoscopy and intubation in patients with acromegaly. To date, no study has assessed the application of extended Mallampati score (EMS) for predicting difficult intubation in acromegalics. The primary aim of this study was to compare EMS with modified Mallampati classification (MMP) in predicting difficult laryngoscopy in acromegalic patients. We hypothesized that since EMS has been reported to be more specific and better predictor than MMP, it may be superior to the MMP to predict difficult laryngoscopy in acromegalic patients. Materials and methods: For this prospective cohort study with matched controls, acromegalic patients scheduled to undergo pituitary surgery over a period of 3 years (January 2008-December 2010) were enrolled. Preoperative airway assessment was performed by experienced anesthesiologists and involved a MMP and the EMS. Under anesthesia, laryngoscopic view was assessed using Cormack-Lehane (CL) grading. MMP and CL grades of I and II were defined ""easy"" and III and IV as ""difficult"". EMS grade of I and II were defined ""easy"" and III as ""difficult"". Data were used to determine the sensitivity, specificity, positive predictive value, negative predictive value, and accuracy of MMP and EMS in predicting difficult laryngoscopy. Results: Seventy eight patients participated in the study (39 patients in each group). Both MMP and EMS failed to detect difficult laryngoscopy in seven patients. Only one laryngoscopy was predicted to be difficult by both tests which was in fact, difficult. Conclusion: We found that addition of neck extension did not improve the predictive value of MMP.",0,0
24979866,[Anesthetic management for caesarean delivery in a parturient with achondroplasia],"A 27-year-old parturient (height, 130 cm; weight, 43 kg) with achondroplasia, which is characterized by rhizomeric short stature, large head and frontal bossing, was scheduled for elective caesarean section (C/S) because of her contracted pelvis. Her first delivery had been performed by C/S under general anesthesia at a regional hospital 6 years before. Preoperative airway assessment showed normal mouth opening and mobile cervical spine. Since she had anxiety about needle puncture and refused neuraxial blockade and since we considered the trachea could be intubated, we decided to perform C/S under general anesthesia at 37 weeks of gestation. The patient and baby had an uneventful perioperative course. Underdevelopment of bone formation results in characteristic craniofacial and vertebral abnormalities in patients with achondroplasia. Anesthetic management of achondroplastic parturients should be specified to individual basis based on careful preoperative assessment of craniofacial and vertebral deformities.",0,0
24866377,"A survey of Canadian anesthesiologists' preferences in difficult intubation and ""cannot intubate, cannot ventilate"" situations","Introduction: The purpose of this survey was to determine the equipment that anesthesiologists prefer in difficult tracheal intubation and ""cannot intubate, cannot ventilate"" (CICV) situations. Methods: A questionnaire was e-mailed to members of the Canadian Anesthesiologists' Society to ascertain their preferences, experience, and comfort level with regard to their use of airway equipment in difficult intubation and CICV situations in adult patients. A Chi square test was used to analyse the data. All reported P values are two-sided. Results: Nine hundred ninety-seven of 2,532 questionnaires (39%) were returned. In an unanticipated difficult direct laryngoscopic intubation situation, 893 of 997 (90%) respondents chose a video laryngoscope as the first-choice rescue technique, while 41 (4%) and 21 (2%) of respondents chose a flexible bronchoscope and an intubating laryngeal mask airway device, respectively. The majority of anesthesiologists had experience and were comfortable with using a flexible bronchoscope or a video laryngoscope. Regarding CICV, 294 of 955 (31%) respondents stated that they had never encountered it. Wire-guided cricothyroidotomy was chosen as the first-choice surgical airway by 375 of 955 (39%) respondents, while intravenous catheter cricothyroidotomy and ""defer to tracheostomy by surgeon"" were selected by 266 (28%) and 215 (23%) respondents, respectively. Seven hundred eighty-five of 997 (78%) respondents were familiar with the exact steps of the American Society of Anesthesiologists' difficult airway algorithm, while 448 (47%) had attended an airway workshop within the past five years. Conclusions: In a difficult intubation situation, the most frequently selected first-choice airway device was a video laryngoscope, followed by a flexible bronchoscope. In a CICV situation, the most frequently selected first-choice surgical airway technique was a wire-guided cricothyroidotomy, followed by an intravenous catheter cricothyroidotomy.",0,0
15886602,Anesthesia for MRI in the paediatric patient,"The magnetic resonance imaging suite is a challenging environment for the anaesthesiologists, and carries inherent risks. Several factors account for this, including the remote location, the unique features of the magnetic resonance imaging scanner and patient-related factors. A systematic approach, similar to that of anesthesia provided in the operating room (i.e. proper fasting, informed consent, focused airway examination, medical and surgical history, family history, previous sedation experiences) is mandatory. Understanding the implications of the magnetic resonance imaging environment will facilitate ensuring the safety of the patient. A well-equipped anesthesia machine, standard monitoring (electrocardiogram, oxygen saturation and non-invasive blood pressure), trained personnel and adequate planning should be standard for all out of the operating room procedures. Finally, rigorous discharge criteria are recommended to detect residual sedation.",0,0
26427628,Validation of human small airway measurements using endobronchial optical coherence tomography,"Background: Small airway remodeling is the cardinal feature underlying chronic airway diseases. There is no modality which identifies small airway pathological changes, which is crucial for early diagnosis, efficacy and prognostic assessment. Objective: To evaluate the usefulness of endobronchial optical coherence tomography (EB-OCT) in assessing small airways morphology in vivo. Methods: Twelve patients with pulmonary nodules scheduled for lung resection underwent spirometry, multi-detector computed tomography (MDCT) and EB-OCT. We measured D(mean) (mean luminal diameter), Ai (inner luminal area), Aw (airway wall area) and Aw% [Aw/(Ai + Aw) × 100%] from the 3rd to 5th generation bronchi of RB9 segment by MDCT. D(mean), Ai, Aw and Aw% from the 3rd to 9th generation bronchi of RB9 segment were measured by EB-OCT and histology. Correlations of these parameters, measured by three different methods, were evaluated. We recruited 4 COPD patients to determine if EB-OCT could identify peripheral airway remodeling. Results: The 4 parameters, measured by CT and EB-OCT, correlated significantly [D(mean) (r = 0.991), Ai (r = 0.997), Aw (r = 0.997), Aw% (r = 0.991), all P < 0.01]. Significant correlation were found for these parameters, measured by histology and EB-OCT, from the 3rd to 5th generation bronchi [D(mean) (r = 0.989), Ai (r = 0.997), Aw (r = 0.999), Aw% (r = 0.988), all P < 0.01], and from the 6th to 9th generation bronchi [D(mean) (r = 0.979), Ai (r = 0.997), Aw (r = 0.994) and Aw% (r = 0.988), all P < 0.01]. Significant small airways morphological abnormalities were observed in COPD patients. Conclusions: EB-OCT, a minimally invasive imaging modality with high-resolution, is useful and clinically practical for assessing proximal and distal airways of human compared with CT and histology.",0,0
11593721,[Analysis of difficult tracheal intubation in patients with first and second brachial arch syndrome],"We experienced 87 anesthetic managements of 26 patients with first and second brachial arch syndrome in the past 20 years. We analyzed retrospectively the occurrence of difficulty in tracheal intubation with these patients. The incidence of difficult intubation was as high as 39.5% of the cases. Furthermore it was quite difficult to place endotracheal tube, especially in younger children undergoing oral procedure. We examined the correlation among classification of mandibular hypoplasia (Pruzansky classification), the fusion of cervical spines and the degrees of difficulty in intubation for 16 patients who had had radiographs of skull, but we found no correlation among them. But in all the 3 patients with the fusion of cervical spines, intubation was difficult. Therefore, we must perform radiographic assessment of the fusion of the cervical spine.",0,0
9836218,Difficult intubation in an infant with Pierre Robin syndrome and concomitant tongue tie,Intubation and airway difficulties may be assumed in infants with Pierre Robin syndrome. We report a case of a six month old cleft palate repair who also had a tongue tie which compounded the problem. He was eventually intubated using the two anaesthetist technique. The contribution of the tongue tie is assessed.,0,0
